transfer_id,player_name,first_name,last_name,date,old_team_id,new_team_id
898,Alexsandro Vicente,Alexsandro,Vicente,2011,,t1816
899,Roberto Romiti,Roberto,Romiti,2011,,
900,Alexsandro Vicente,Alexsandro,Vicente,2012,t1816,
901,Mario Mercorio,Mario,Mercorio,2011,,
902,Leonardo Pinheiro,Leonardo,Pinheiro,2011,t1993,
903,Alberto Pedra Mendes,Alberto,Mendes,2012,,
904,Fabiano de Mendonça Bittar,Fabiano,Bittar,2011,t1482,
905,Alejandro Fernández Rojas,Alejandro,Rojas,2011,t1431,t1880
906,Deniss Petrovs,Deniss,Petrovs,2011,t1824,t1864
907,Marco Rizzo,Marco,Rizzo,2011,t2974,
908,Evandro Dias Souza,Evandro,Souza,2011,t2540,t2467
909,Kamil Lewiński,Kamil,Lewiński,2011,,
910,Silvio Satiro dos Santos,Silvio,Santos,2011,t1430,
911,Roberto Romiti,Roberto,Romiti,2011,,
912,Thiago Maciel,Thiago,Maciel,2011,t1454,t1680
913,Mario Mercorio,Mario,Mercorio,2011,,
914,Dante Elias Trevisan,Dante,Trevisan,2011,t1309,t1735
915,Alejandro Fernández Rojas,Alejandro,Rojas,2011,t1431,t1880
916,Robert Szczerbaniuk,Robert,Szczerbaniuk,2011,,t1444
917,Stanisław Wawrzyńczyk,Stanisław,Wawrzyńczyk,2011,,t1568
918,Karel Linz,Karel,Linz,2011,t2343,t1672
919,Vinicius Santos,Vinicius,Santos,2011,t1993,
920,Alexsandro Vicente,Alexsandro,Vicente,2011,,t1816
921,Leonardo Pinheiro,Leonardo,Pinheiro,2011,t1993,
922,Mario Zelić,Mario,Zelić,2011,t1821,t1328
923,Fabiano de Mendonça Bittar,Fabiano,Bittar,2011,t1482,
924,Dmitry Shestak,Dmitry,Shestak,2011,t1472,t1954
925,Deniss Petrovs,Deniss,Petrovs,2011,t1824,t1864
926,Jasper Diefenbach,Jasper,Diefenbach,2011,t1464,
927,Marco Rizzo,Marco,Rizzo,2011,t2974,
928,Rodrigo Moraes,Rodrigo,Moraes,2012,,t1422
929,Stanisław Wawrzyńczyk,Stanisław,Wawrzyńczyk,2011,,t1568
930,Thiago Maciel,Thiago,Maciel,2012,t1680,
931,Oleksandr Statsenko,Oleksandr,Statsenko,2012,t1342,t4499
932,Dante Elias Trevisan,Dante,Trevisan,2012,,t1979
933,Arash Keshavarzi,Arash,Keshavarzi,2012,t2398,t1753
934,Vinicius Santos,Vinicius,Santos,2011,t1993,
935,Dmitry Shestak,Dmitry,Shestak,2012,t1954,t1594
936,Alexsandro Vicente,Alexsandro,Vicente,2011,,t1816
937,Maximiliano Cavanna,Maximiliano,Cavanna,2012,t1599,
938,Leonardo Pinheiro,Leonardo,Pinheiro,2011,t1993,
939,Jasper Diefenbach,Jasper,Diefenbach,2012,t2359,t1678
940,Fabiano de Mendonça Bittar,Fabiano,Bittar,2011,t1482,
941,Marco Rizzo,Marco,Rizzo,2012,t1732,
942,Deniss Petrovs,Deniss,Petrovs,2011,t1824,t1864
943,Kamil Lewiński,Kamil,Lewiński,2012,,t1358
944,Evandro Dias Souza,Evandro,Souza,2011,t2540,t2467
945,Evandro Dias Souza,Evandro,Souza,2011,t2540,t2467
946,Kamil Lewiński,Kamil,Lewiński,2011,,
947,Armin Mustedanović,Armin,Mustedanović,2012,t2342,t1879
948,Silvio Satiro dos Santos,Silvio,Santos,2011,t1430,
949,Roberto Romiti,Roberto,Romiti,2012,,
950,Roberto Romiti,Roberto,Romiti,2011,,
951,Luca Spirito,Luca,Spirito,2012,t2525,t1732
952,Thiago Maciel,Thiago,Maciel,2011,t1454,t1680
953,Silvio Satiro dos Santos,Silvio,Santos,2011,t1430,
954,Mario Mercorio,Mario,Mercorio,2011,,
955,Mario Mercorio,Mario,Mercorio,2012,t1959,
956,Dante Elias Trevisan,Dante,Trevisan,2011,t1309,t1735
957,Thiago Maciel,Thiago,Maciel,2012,t1680,
958,Alejandro Fernández Rojas,Alejandro,Rojas,2012,t1880,t1449
959,Oleksandr Statsenko,Oleksandr,Statsenko,2012,t1342,t4499
960,Alejandro Fernández Rojas,Alejandro,Rojas,2011,t1431,t1880
961,Robert Szczerbaniuk,Robert,Szczerbaniuk,2011,,t1444
962,Stanisław Wawrzyńczyk,Stanisław,Wawrzyńczyk,2011,,t1568
963,Vinicius Santos,Vinicius,Santos,2011,t1993,
964,Karel Linz,Karel,Linz,2011,t2343,t1672
965,Stanisław Wawrzyńczyk,Stanisław,Wawrzyńczyk,2012,t1568,t1575
966,Dante Elias Trevisan,Dante,Trevisan,2012,,t1979
967,Jace Olsen,Jace,Olsen,2012,t1755,t4846
968,Alexsandro Vicente,Alexsandro,Vicente,2011,,t1816
969,Arash Keshavarzi,Arash,Keshavarzi,2012,t2398,t1753
970,Mario Zelić,Mario,Zelić,2011,t1821,t1328
971,Vinicius Santos,Vinicius,Santos,2012,,
972,Dmitry Shestak,Dmitry,Shestak,2011,t1472,t1954
973,Dmitry Shestak,Dmitry,Shestak,2012,t1954,t1594
974,Jasper Diefenbach,Jasper,Diefenbach,2011,t1464,
975,Alexsandro Vicente,Alexsandro,Vicente,2012,t1816,
976,Marco Rizzo,Marco,Rizzo,2011,t2974,
977,Alberto Pedra Mendes,Alberto,Mendes,2012,,
978,Maximiliano Cavanna,Maximiliano,Cavanna,2012,t1599,
979,Rodrigo Moraes,Rodrigo,Moraes,2012,,t1422
980,Jasper Diefenbach,Jasper,Diefenbach,2012,t2359,t1678
981,Kamil Lewiński,Kamil,Lewiński,2011,,
982,Roberto Romiti,Roberto,Romiti,2011,,
983,Mario Mercorio,Mario,Mercorio,2011,,
984,Leonardo Pinheiro,Leonardo,Pinheiro,2011,t1993,
985,Alejandro Fernández Rojas,Alejandro,Rojas,2011,t1431,t1880
986,Stanisław Wawrzyńczyk,Stanisław,Wawrzyńczyk,2011,,t1568
987,Fabiano de Mendonça Bittar,Fabiano,Bittar,2011,t1482,
988,Vinicius Santos,Vinicius,Santos,2011,t1993,
989,Deniss Petrovs,Deniss,Petrovs,2011,t1824,t1864
990,Alexsandro Vicente,Alexsandro,Vicente,2011,,t1816
991,Evandro Dias Souza,Evandro,Souza,2011,t2540,t2467
992,Leonardo Pinheiro,Leonardo,Pinheiro,2011,t1993,
993,Fabiano de Mendonça Bittar,Fabiano,Bittar,2011,t1482,
994,Deniss Petrovs,Deniss,Petrovs,2011,t1824,t1864
995,Evandro Dias Souza,Evandro,Souza,2011,t2540,t2467
996,Silvio Satiro dos Santos,Silvio,Santos,2011,t1430,
997,Thiago Maciel,Thiago,Maciel,2011,t1454,t1680
998,Dante Elias Trevisan,Dante,Trevisan,2011,t1309,t1735
999,Robert Szczerbaniuk,Robert,Szczerbaniuk,2011,,t1444
1000,Karel Linz,Karel,Linz,2011,t2343,t1672
1001,Mario Zelić,Mario,Zelić,2011,t1821,t1328
1002,Dmitry Shestak,Dmitry,Shestak,2011,t1472,t1954
1003,Jasper Diefenbach,Jasper,Diefenbach,2011,t1464,
1004,Marco Rizzo,Marco,Rizzo,2011,t2974,
1005,Silvio Satiro dos Santos,Silvio,Santos,2011,t1430,
1006,Thiago Maciel,Thiago,Maciel,2011,t1454,t1680
1007,Kamil Lewiński,Kamil,Lewiński,2011,,
1008,Roberto Romiti,Roberto,Romiti,2011,,
1009,Mario Mercorio,Mario,Mercorio,2011,,
1010,Thiago Maciel,Thiago,Maciel,2012,t1680,
1011,Alejandro Fernández Rojas,Alejandro,Rojas,2011,t1431,t1880
1012,Stanisław Wawrzyńczyk,Stanisław,Wawrzyńczyk,2011,,t1568
1013,Marco Rizzo,Marco,Rizzo,2012,t1732,
1014,Oleksandr Statsenko,Oleksandr,Statsenko,2012,t1342,t4499
1015,Vinicius Santos,Vinicius,Santos,2011,t1993,
1016,Kamil Lewiński,Kamil,Lewiński,2012,,t1358
1017,Alexsandro Vicente,Alexsandro,Vicente,2011,,t1816
1018,Dante Elias Trevisan,Dante,Trevisan,2012,,t1979
1019,Armin Mustedanović,Armin,Mustedanović,2012,t2342,t1879
1020,Arash Keshavarzi,Arash,Keshavarzi,2012,t2398,t1753
1021,Leonardo Pinheiro,Leonardo,Pinheiro,2011,t1993,
1022,Dmitry Shestak,Dmitry,Shestak,2012,t1954,t1594
1023,Dante Elias Trevisan,Dante,Trevisan,2011,t1309,t1735
1024,Maximiliano Cavanna,Maximiliano,Cavanna,2012,t1599,
1025,Fabiano de Mendonça Bittar,Fabiano,Bittar,2011,t1482,
1026,Jasper Diefenbach,Jasper,Diefenbach,2012,t2359,t1678
1027,Robert Szczerbaniuk,Robert,Szczerbaniuk,2011,,t1444
1028,Karel Linz,Karel,Linz,2011,t2343,t1672
1029,Deniss Petrovs,Deniss,Petrovs,2011,t1824,t1864
1030,Roberto Romiti,Roberto,Romiti,2012,,
1031,Mario Zelić,Mario,Zelić,2011,t1821,t1328
1032,Marco Rizzo,Marco,Rizzo,2012,t1732,
1033,Evandro Dias Souza,Evandro,Souza,2011,t2540,t2467
1034,Luca Spirito,Luca,Spirito,2012,t2525,t1732
1035,Kamil Lewiński,Kamil,Lewiński,2012,,t1358
1036,Silvio Satiro dos Santos,Silvio,Santos,2011,t1430,
1037,Thiago Maciel,Thiago,Maciel,2011,t1454,t1680
1038,Dmitry Shestak,Dmitry,Shestak,2011,t1472,t1954
1039,Mario Mercorio,Mario,Mercorio,2012,t1959,
1040,Dante Elias Trevisan,Dante,Trevisan,2011,t1309,t1735
1041,Armin Mustedanović,Armin,Mustedanović,2012,t2342,t1879
1042,Alejandro Fernández Rojas,Alejandro,Rojas,2012,t1880,t1449
1043,Roberto Romiti,Roberto,Romiti,2012,,
1044,Jasper Diefenbach,Jasper,Diefenbach,2011,t1464,
1045,Stanisław Wawrzyńczyk,Stanisław,Wawrzyńczyk,2012,t1568,t1575
1046,Robert Szczerbaniuk,Robert,Szczerbaniuk,2011,,t1444
1047,Luca Spirito,Luca,Spirito,2012,t2525,t1732
1048,Marco Rizzo,Marco,Rizzo,2011,t2974,
1049,Kamil Lewiński,Kamil,Lewiński,2011,,
1050,Roberto Romiti,Roberto,Romiti,2011,,
1051,Mario Mercorio,Mario,Mercorio,2011,,
1052,Jace Olsen,Jace,Olsen,2012,t1755,t4846
1053,Mario Mercorio,Mario,Mercorio,2012,t1959,
1054,Vinicius Santos,Vinicius,Santos,2012,,
1055,Alejandro Fernández Rojas,Alejandro,Rojas,2012,t1880,t1449
1056,Alexsandro Vicente,Alexsandro,Vicente,2012,t1816,
1057,Stanisław Wawrzyńczyk,Stanisław,Wawrzyńczyk,2012,t1568,t1575
1058,Stanisław Wawrzyńczyk,Stanisław,Wawrzyńczyk,2012,t1568,t1575
1059,Jace Olsen,Jace,Olsen,2012,t1755,t4846
1060,Oleksandr Statsenko,Oleksandr,Statsenko,2012,t1342,t4499
1061,Vinicius Santos,Vinicius,Santos,2012,,
1062,Jace Olsen,Jace,Olsen,2012,t1755,t4846
1063,Alexsandro Vicente,Alexsandro,Vicente,2012,t1816,
1064,Dante Elias Trevisan,Dante,Trevisan,2012,,t1979
1065,Alberto Pedra Mendes,Alberto,Mendes,2012,,
1066,Vinicius Santos,Vinicius,Santos,2012,,
1067,Alberto Pedra Mendes,Alberto,Mendes,2012,,
1068,Arash Keshavarzi,Arash,Keshavarzi,2012,t2398,t1753
1069,Rodrigo Moraes,Rodrigo,Moraes,2012,,t1422
1070,Alexsandro Vicente,Alexsandro,Vicente,2012,t1816,
1071,Rodrigo Moraes,Rodrigo,Moraes,2012,,t1422
1072,Dmitry Shestak,Dmitry,Shestak,2012,t1954,t1594
1073,Thiago Maciel,Thiago,Maciel,2012,t1680,
1074,Alberto Pedra Mendes,Alberto,Mendes,2012,,
1075,Oleksandr Statsenko,Oleksandr,Statsenko,2012,t1342,t4499
1076,Maximiliano Cavanna,Maximiliano,Cavanna,2012,t1599,
1077,Thiago Maciel,Thiago,Maciel,2012,t1680,
1078,Rodrigo Moraes,Rodrigo,Moraes,2012,,t1422
1079,Dante Elias Trevisan,Dante,Trevisan,2012,,t1979
1080,Jasper Diefenbach,Jasper,Diefenbach,2012,t2359,t1678
1081,Oleksandr Statsenko,Oleksandr,Statsenko,2012,t1342,t4499
1082,Thiago Maciel,Thiago,Maciel,2012,t1680,
1083,Arash Keshavarzi,Arash,Keshavarzi,2012,t2398,t1753
1084,Marco Rizzo,Marco,Rizzo,2012,t1732,
1085,Dante Elias Trevisan,Dante,Trevisan,2012,,t1979
1086,Oleksandr Statsenko,Oleksandr,Statsenko,2012,t1342,t4499
1087,Dmitry Shestak,Dmitry,Shestak,2012,t1954,t1594
1088,Kamil Lewiński,Kamil,Lewiński,2012,,t1358
1089,Arash Keshavarzi,Arash,Keshavarzi,2012,t2398,t1753
1090,Dante Elias Trevisan,Dante,Trevisan,2012,,t1979
1091,Maximiliano Cavanna,Maximiliano,Cavanna,2012,t1599,
1092,Arash Keshavarzi,Arash,Keshavarzi,2012,t2398,t1753
1093,Dmitry Shestak,Dmitry,Shestak,2012,t1954,t1594
1094,Dmitry Shestak,Dmitry,Shestak,2012,t1954,t1594
1095,Jasper Diefenbach,Jasper,Diefenbach,2012,t2359,t1678
1096,Maximiliano Cavanna,Maximiliano,Cavanna,2012,t1599,
1097,Maximiliano Cavanna,Maximiliano,Cavanna,2012,t1599,
1098,Jasper Diefenbach,Jasper,Diefenbach,2012,t2359,t1678
1099,Marco Rizzo,Marco,Rizzo,2012,t1732,
1100,Marco Rizzo,Marco,Rizzo,2012,t1732,
1101,Jasper Diefenbach,Jasper,Diefenbach,2012,t2359,t1678
1102,Armin Mustedanović,Armin,Mustedanović,2012,t2342,t1879
1103,Kamil Lewiński,Kamil,Lewiński,2012,,t1358
1104,Kamil Lewiński,Kamil,Lewiński,2012,,t1358
1105,Marco Rizzo,Marco,Rizzo,2012,t1732,
1106,Roberto Romiti,Roberto,Romiti,2012,,
1107,Armin Mustedanović,Armin,Mustedanović,2012,t2342,t1879
1108,Armin Mustedanović,Armin,Mustedanović,2012,t2342,t1879
1109,Kamil Lewiński,Kamil,Lewiński,2012,,t1358
1110,Luca Spirito,Luca,Spirito,2012,t2525,t1732
1111,Roberto Romiti,Roberto,Romiti,2012,,
1112,Roberto Romiti,Roberto,Romiti,2012,,
1113,Armin Mustedanović,Armin,Mustedanović,2012,t2342,t1879
1114,Mario Mercorio,Mario,Mercorio,2012,t1959,
1115,Luca Spirito,Luca,Spirito,2012,t2525,t1732
1116,Luca Spirito,Luca,Spirito,2012,t2525,t1732
1117,Mario Mercorio,Mario,Mercorio,2012,t1959,
1118,Alejandro Fernández Rojas,Alejandro,Rojas,2012,t1880,t1449
1119,Alejandro Fernández Rojas,Alejandro,Rojas,2012,t1880,t1449
1120,Mario Mercorio,Mario,Mercorio,2012,t1959,
1121,Stanisław Wawrzyńczyk,Stanisław,Wawrzyńczyk,2012,t1568,t1575
1122,Stanisław Wawrzyńczyk,Stanisław,Wawrzyńczyk,2012,t1568,t1575
1123,Jace Olsen,Jace,Olsen,2012,t1755,t4846
1124,Alejandro Fernández Rojas,Alejandro,Rojas,2012,t1880,t1449
1125,Roberto Romiti,Roberto,Romiti,2012,,
1126,Jace Olsen,Jace,Olsen,2012,t1755,t4846
1127,Vinicius Santos,Vinicius,Santos,2012,,
1128,Stanisław Wawrzyńczyk,Stanisław,Wawrzyńczyk,2012,t1568,t1575
1129,Luca Spirito,Luca,Spirito,2012,t2525,t1732
1130,Vinicius Santos,Vinicius,Santos,2012,,
1131,Alexsandro Vicente,Alexsandro,Vicente,2012,t1816,
1132,Jace Olsen,Jace,Olsen,2012,t1755,t4846
1133,Mario Mercorio,Mario,Mercorio,2012,t1959,
1134,Alexsandro Vicente,Alexsandro,Vicente,2012,t1816,
1135,Alberto Pedra Mendes,Alberto,Mendes,2012,,
1136,Vinicius Santos,Vinicius,Santos,2012,,
1137,Alejandro Fernández Rojas,Alejandro,Rojas,2012,t1880,t1449
1138,Alberto Pedra Mendes,Alberto,Mendes,2012,,
1139,Rodrigo Moraes,Rodrigo,Moraes,2012,,t1422
1140,Alexsandro Vicente,Alexsandro,Vicente,2012,t1816,
1141,Stanisław Wawrzyńczyk,Stanisław,Wawrzyńczyk,2012,t1568,t1575
1142,Rodrigo Moraes,Rodrigo,Moraes,2012,,t1422
1143,Thiago Maciel,Thiago,Maciel,2012,t1680,
1144,Alberto Pedra Mendes,Alberto,Mendes,2012,,
1145,Jace Olsen,Jace,Olsen,2012,t1755,t4846
1146,Rodrigo Moraes,Rodrigo,Moraes,2012,,t1422
1147,Oleksandr Statsenko,Oleksandr,Statsenko,2012,t1342,t4499
1148,Thiago Maciel,Thiago,Maciel,2012,t1680,
1149,Vinicius Santos,Vinicius,Santos,2012,,
1150,Thiago Maciel,Thiago,Maciel,2012,t1680,
1151,Dante Elias Trevisan,Dante,Trevisan,2012,,t1979
1152,Oleksandr Statsenko,Oleksandr,Statsenko,2012,t1342,t4499
1153,Alexsandro Vicente,Alexsandro,Vicente,2012,t1816,
1154,Oleksandr Statsenko,Oleksandr,Statsenko,2012,t1342,t4499
1155,Arash Keshavarzi,Arash,Keshavarzi,2012,t2398,t1753
1156,Dante Elias Trevisan,Dante,Trevisan,2012,,t1979
1157,Alberto Pedra Mendes,Alberto,Mendes,2012,,
1158,Arash Keshavarzi,Arash,Keshavarzi,2012,t2398,t1753
1159,Dmitry Shestak,Dmitry,Shestak,2012,t1954,t1594
1160,Dmitry Shestak,Dmitry,Shestak,2012,t1954,t1594
1161,Rodrigo Moraes,Rodrigo,Moraes,2012,,t1422
1162,Dante Elias Trevisan,Dante,Trevisan,2012,,t1979
1163,Maximiliano Cavanna,Maximiliano,Cavanna,2012,t1599,
1164,Maximiliano Cavanna,Maximiliano,Cavanna,2012,t1599,
1165,Jasper Diefenbach,Jasper,Diefenbach,2012,t2359,t1678
1166,Arash Keshavarzi,Arash,Keshavarzi,2012,t2398,t1753
1167,Marco Rizzo,Marco,Rizzo,2012,t1732,
1168,Jasper Diefenbach,Jasper,Diefenbach,2012,t2359,t1678
1169,Thiago Maciel,Thiago,Maciel,2012,t1680,
1170,Dmitry Shestak,Dmitry,Shestak,2012,t1954,t1594
1171,Kamil Lewiński,Kamil,Lewiński,2012,,t1358
1172,Marco Rizzo,Marco,Rizzo,2012,t1732,
1173,Oleksandr Statsenko,Oleksandr,Statsenko,2012,t1342,t4499
1174,Armin Mustedanović,Armin,Mustedanović,2012,t2342,t1879
1175,Maximiliano Cavanna,Maximiliano,Cavanna,2012,t1599,
1176,Roberto Romiti,Roberto,Romiti,2012,,
1177,Kamil Lewiński,Kamil,Lewiński,2012,,t1358
1178,Jasper Diefenbach,Jasper,Diefenbach,2012,t2359,t1678
1179,Luca Spirito,Luca,Spirito,2012,t2525,t1732
1180,Mario Mercorio,Mario,Mercorio,2012,t1959,
1181,Armin Mustedanović,Armin,Mustedanović,2012,t2342,t1879
1182,Marco Rizzo,Marco,Rizzo,2012,t1732,
1183,Dante Elias Trevisan,Dante,Trevisan,2012,,t1979
1184,Roberto Romiti,Roberto,Romiti,2012,,
1185,Alejandro Fernández Rojas,Alejandro,Rojas,2012,t1880,t1449
1186,Kamil Lewiński,Kamil,Lewiński,2012,,t1358
1187,Arash Keshavarzi,Arash,Keshavarzi,2012,t2398,t1753
1188,Luca Spirito,Luca,Spirito,2012,t2525,t1732
1189,Stanisław Wawrzyńczyk,Stanisław,Wawrzyńczyk,2012,t1568,t1575
1190,Armin Mustedanović,Armin,Mustedanović,2012,t2342,t1879
1191,Dmitry Shestak,Dmitry,Shestak,2012,t1954,t1594
1192,Mario Mercorio,Mario,Mercorio,2012,t1959,
1193,Jace Olsen,Jace,Olsen,2012,t1755,t4846
1194,Alejandro Fernández Rojas,Alejandro,Rojas,2012,t1880,t1449
1195,Maximiliano Cavanna,Maximiliano,Cavanna,2012,t1599,
1196,Stanisław Wawrzyńczyk,Stanisław,Wawrzyńczyk,2012,t1568,t1575
1197,Vinicius Santos,Vinicius,Santos,2012,,
1198,Roberto Romiti,Roberto,Romiti,2012,,
1199,Jasper Diefenbach,Jasper,Diefenbach,2012,t2359,t1678
1200,Jace Olsen,Jace,Olsen,2012,t1755,t4846
1201,Alexsandro Vicente,Alexsandro,Vicente,2012,t1816,
1202,Luca Spirito,Luca,Spirito,2012,t2525,t1732
1203,Marco Rizzo,Marco,Rizzo,2012,t1732,
1204,Vinicius Santos,Vinicius,Santos,2012,,
1205,Alberto Pedra Mendes,Alberto,Mendes,2012,,
1206,Mario Mercorio,Mario,Mercorio,2012,t1959,
1207,Kamil Lewiński,Kamil,Lewiński,2012,,t1358
1208,Armin Mustedanović,Armin,Mustedanović,2012,t2342,t1879
1209,Alexsandro Vicente,Alexsandro,Vicente,2012,t1816,
1210,Roberto Romiti,Roberto,Romiti,2012,,
1211,Alejandro Fernández Rojas,Alejandro,Rojas,2012,t1880,t1449
1212,Rodrigo Moraes,Rodrigo,Moraes,2012,,t1422
1213,Alberto Pedra Mendes,Alberto,Mendes,2012,,
1214,Thiago Maciel,Thiago,Maciel,2012,t1680,
1215,Rodrigo Moraes,Rodrigo,Moraes,2012,,t1422
1216,Luca Spirito,Luca,Spirito,2012,t2525,t1732
1217,Thiago Maciel,Thiago,Maciel,2012,t1680,
1218,Oleksandr Statsenko,Oleksandr,Statsenko,2012,t1342,t4499
1219,Stanisław Wawrzyńczyk,Stanisław,Wawrzyńczyk,2012,t1568,t1575
1220,Mario Mercorio,Mario,Mercorio,2012,t1959,
1221,Oleksandr Statsenko,Oleksandr,Statsenko,2012,t1342,t4499
1222,Dante Elias Trevisan,Dante,Trevisan,2012,,t1979
1223,Jace Olsen,Jace,Olsen,2012,t1755,t4846
1224,Alejandro Fernández Rojas,Alejandro,Rojas,2012,t1880,t1449
1225,Dante Elias Trevisan,Dante,Trevisan,2012,,t1979
1226,Arash Keshavarzi,Arash,Keshavarzi,2012,t2398,t1753
1227,Vinicius Santos,Vinicius,Santos,2012,,
1228,Stanisław Wawrzyńczyk,Stanisław,Wawrzyńczyk,2012,t1568,t1575
1229,Arash Keshavarzi,Arash,Keshavarzi,2012,t2398,t1753
1230,Dmitry Shestak,Dmitry,Shestak,2012,t1954,t1594
1231,Alexsandro Vicente,Alexsandro,Vicente,2012,t1816,
1232,Maximiliano Cavanna,Maximiliano,Cavanna,2012,t1599,
1233,Dmitry Shestak,Dmitry,Shestak,2012,t1954,t1594
1234,Jasper Diefenbach,Jasper,Diefenbach,2012,t2359,t1678
1235,Maximiliano Cavanna,Maximiliano,Cavanna,2012,t1599,
1236,Marco Rizzo,Marco,Rizzo,2012,t1732,
1237,Jasper Diefenbach,Jasper,Diefenbach,2012,t2359,t1678
1238,Jace Olsen,Jace,Olsen,2012,t1755,t4846
1239,Marco Rizzo,Marco,Rizzo,2012,t1732,
1240,Kamil Lewiński,Kamil,Lewiński,2012,,t1358
1241,Kamil Lewiński,Kamil,Lewiński,2012,,t1358
1242,Vinicius Santos,Vinicius,Santos,2012,,
1243,Armin Mustedanović,Armin,Mustedanović,2012,t2342,t1879
1244,Armin Mustedanović,Armin,Mustedanović,2012,t2342,t1879
1245,Roberto Romiti,Roberto,Romiti,2012,,
1246,Alexsandro Vicente,Alexsandro,Vicente,2012,t1816,
1247,Luca Spirito,Luca,Spirito,2012,t2525,t1732
1248,Roberto Romiti,Roberto,Romiti,2012,,
1249,Mario Mercorio,Mario,Mercorio,2012,t1959,
1250,Alberto Pedra Mendes,Alberto,Mendes,2012,,
1251,Alejandro Fernández Rojas,Alejandro,Rojas,2012,t1880,t1449
1252,Luca Spirito,Luca,Spirito,2012,t2525,t1732
1253,Stanisław Wawrzyńczyk,Stanisław,Wawrzyńczyk,2012,t1568,t1575
1254,Rodrigo Moraes,Rodrigo,Moraes,2012,,t1422
1255,Jace Olsen,Jace,Olsen,2012,t1755,t4846
1256,Thiago Maciel,Thiago,Maciel,2012,t1680,
1257,Vinicius Santos,Vinicius,Santos,2012,,
1258,Mario Mercorio,Mario,Mercorio,2012,t1959,
1259,Rodrigo Moraes,Rodrigo,Moraes,2012,,t1422
1260,Alexsandro Vicente,Alexsandro,Vicente,2012,t1816,
1261,Alejandro Fernández Rojas,Alejandro,Rojas,2012,t1880,t1449
1262,Oleksandr Statsenko,Oleksandr,Statsenko,2012,t1342,t4499
1263,Thiago Maciel,Thiago,Maciel,2012,t1680,
1264,Stanisław Wawrzyńczyk,Stanisław,Wawrzyńczyk,2012,t1568,t1575
1265,Alberto Pedra Mendes,Alberto,Mendes,2012,,
1266,Dante Elias Trevisan,Dante,Trevisan,2012,,t1979
1267,Oleksandr Statsenko,Oleksandr,Statsenko,2012,t1342,t4499
1268,Jace Olsen,Jace,Olsen,2012,t1755,t4846
1269,Rodrigo Moraes,Rodrigo,Moraes,2012,,t1422
1270,Arash Keshavarzi,Arash,Keshavarzi,2012,t2398,t1753
1271,Vinicius Santos,Vinicius,Santos,2012,,
1272,Dmitry Shestak,Dmitry,Shestak,2012,t1954,t1594
1273,Alexsandro Vicente,Alexsandro,Vicente,2012,t1816,
1274,Dante Elias Trevisan,Dante,Trevisan,2012,,t1979
1275,Maximiliano Cavanna,Maximiliano,Cavanna,2012,t1599,
1276,Thiago Maciel,Thiago,Maciel,2012,t1680,
1277,Arash Keshavarzi,Arash,Keshavarzi,2012,t2398,t1753
1278,Oleksandr Statsenko,Oleksandr,Statsenko,2012,t1342,t4499
1279,Dmitry Shestak,Dmitry,Shestak,2012,t1954,t1594
1280,Alberto Pedra Mendes,Alberto,Mendes,2012,,
1281,Dante Elias Trevisan,Dante,Trevisan,2012,,t1979
1282,Jasper Diefenbach,Jasper,Diefenbach,2012,t2359,t1678
1283,Marco Rizzo,Marco,Rizzo,2012,t1732,
1284,Kamil Lewiński,Kamil,Lewiński,2012,,t1358
1285,Maximiliano Cavanna,Maximiliano,Cavanna,2012,t1599,
1286,Armin Mustedanović,Armin,Mustedanović,2012,t2342,t1879
1287,Arash Keshavarzi,Arash,Keshavarzi,2012,t2398,t1753
1288,Roberto Romiti,Roberto,Romiti,2012,,
1289,Jasper Diefenbach,Jasper,Diefenbach,2012,t2359,t1678
1290,Luca Spirito,Luca,Spirito,2012,t2525,t1732
1291,Dmitry Shestak,Dmitry,Shestak,2012,t1954,t1594
1292,Mario Mercorio,Mario,Mercorio,2012,t1959,
1293,Maximiliano Cavanna,Maximiliano,Cavanna,2012,t1599,
1294,Alejandro Fernández Rojas,Alejandro,Rojas,2012,t1880,t1449
1295,Jasper Diefenbach,Jasper,Diefenbach,2012,t2359,t1678
1296,Stanisław Wawrzyńczyk,Stanisław,Wawrzyńczyk,2012,t1568,t1575
1297,Marco Rizzo,Marco,Rizzo,2012,t1732,
1298,Jace Olsen,Jace,Olsen,2012,t1755,t4846
1299,Marco Rizzo,Marco,Rizzo,2012,t1732,
1300,Kamil Lewiński,Kamil,Lewiński,2012,,t1358
1301,Alberto Pedra Mendes,Alberto,Mendes,2012,,
1302,Kamil Lewiński,Kamil,Lewiński,2012,,t1358
1303,Rodrigo Moraes,Rodrigo,Moraes,2012,,t1422
1304,Armin Mustedanović,Armin,Mustedanović,2012,t2342,t1879
1305,Thiago Maciel,Thiago,Maciel,2012,t1680,
1306,Oleksandr Statsenko,Oleksandr,Statsenko,2012,t1342,t4499
1307,Armin Mustedanović,Armin,Mustedanović,2012,t2342,t1879
1308,Dante Elias Trevisan,Dante,Trevisan,2012,,t1979
1309,Roberto Romiti,Roberto,Romiti,2012,,
1310,Arash Keshavarzi,Arash,Keshavarzi,2012,t2398,t1753
1311,Luca Spirito,Luca,Spirito,2012,t2525,t1732
1312,Rodrigo Moraes,Rodrigo,Moraes,2012,,t1422
1313,Mario Mercorio,Mario,Mercorio,2012,t1959,
